host_is_superhost,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,price
0,1,Apartment,Private room,2,1,1,1,Real Bed,87,95,10,10,10,10,10,strict,60
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,52,95,9,10,10,10,9,strict,95
1,0,House,Private room,1,1,1,1,Real Bed,71,98,10,10,10,10,10,strict,25
0,0,Apartment,Entire home/apt,4,2,2,3,Real Bed,27,99,10,10,10,10,9,moderate,99
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,36,97,9,10,10,10,10,strict,55
0,0,House,Private room,1,1,1,1,Real Bed,161,89,9,9,9,9,9,strict,19
1,0,Apartment,Private room,1,1,1,0,Real Bed,18,97,10,10,10,10,10,strict,55
1,1,Apartment,Private room,1,1.5,1,1,Real Bed,46,98,9,10,10,10,9,moderate,60
0,1,Apartment,Private room,2,1,1,1,Real Bed,129,97,10,10,10,10,10,moderate,50
0,1,Apartment,Entire home/apt,4,1,2,3,Real Bed,52,89,9,9,9,9,9,strict,85
0,1,House,Private room,2,1,1,1,Real Bed,56,95,9,10,10,10,9,moderate,65
0,1,House,Entire home/apt,6,1,2,2,Real Bed,26,93,9,10,10,10,9,moderate,200
0,1,Apartment,Private room,2,1,2,2,Real Bed,75,95,9,10,10,9,9,moderate,40
1,1,House,Private room,1,1,1,1,Real Bed,18,99,10,10,10,10,10,strict,23
0,0,Apartment,Entire home/apt,6,2,2,3,Real Bed,16,97,10,10,10,10,10,strict,100
0,0,Apartment,Entire home/apt,4,1,0,1,Real Bed,11,87,10,10,10,10,9,strict,125
0,1,Apartment,Entire home/apt,5,1,1,3,Real Bed,55,87,9,9,9,9,9,strict,113
1,0,House,Entire home/apt,5,1,2,3,Real Bed,42,98,10,10,10,10,9,moderate,399
1,1,Apartment,Entire home/apt,6,1,2,2,Real Bed,41,96,9,10,10,9,9,moderate,100
0,0,Apartment,Entire home/apt,7,2,2,4,Real Bed,20,97,10,10,10,10,9,strict,255
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,46,98,10,10,10,10,10,moderate,89
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,88,10,8,8,9,9,moderate,145
1,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,54,96,10,10,10,9,10,strict,140
0,1,House,Private room,2,1,0,1,Real Bed,11,78,8,7,9,9,9,moderate,35
1,0,Apartment,Private room,2,1.5,1,1,Real Bed,74,97,10,10,10,10,10,flexible,27
0,1,Apartment,Private room,2,2,1,1,Real Bed,80,91,10,10,9,10,10,strict,40
0,1,Apartment,Private room,2,2,1,2,Real Bed,129,92,9,10,9,10,10,strict,40
1,0,Apartment,Private room,2,1,1,1,Real Bed,256,95,9,10,10,10,10,strict,59
0,1,House,Private room,2,1,0,2,Real Bed,11,87,10,9,8,10,10,moderate,40
0,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,37,98,10,10,10,10,10,strict,250
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,35,93,9,10,10,9,9,moderate,99
1,1,Apartment,Private room,2,1,1,1,Real Bed,18,99,10,10,10,10,10,moderate,55
0,0,Apartment,Entire home/apt,2,1,0,1,Real Bed,12,93,9,10,10,10,9,strict,104
0,0,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,51,88,9,9,10,10,9,moderate,90
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,31,94,10,9,9,10,9,strict,154
0,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,14,94,10,10,9,10,9,strict,207
0,0,Apartment,Entire home/apt,2,1,0,1,Real Bed,47,87,9,9,9,9,9,flexible,65
0,0,Apartment,Entire home/apt,6,1,2,3,Real Bed,44,81,7,10,10,9,8,strict,110
0,1,House,Private room,4,2,1,2,Real Bed,31,85,9,10,9,8,8,flexible,32
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,40,94,9,9,9,9,9,strict,150
0,0,House,Entire home/apt,8,2.5,4,4,Real Bed,34,98,10,10,10,10,10,moderate,370
1,0,Apartment,Private room,2,1,1,0,Real Bed,127,98,10,10,10,10,10,strict,45
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,12,95,10,9,8,10,10,moderate,147
1,0,House,Private room,2,1,1,1,Real Bed,61,100,10,10,10,10,10,moderate,52
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,13,95,10,10,10,10,9,strict,150
1,0,House,Private room,2,1,1,1,Real Bed,18,99,10,10,10,10,10,flexible,80
0,1,Apartment,Private room,3,1.5,1,2,Real Bed,126,95,10,10,10,10,10,strict,47
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,25,89,9,9,10,9,9,moderate,135
0,0,Apartment,Private room,2,1,1,1,Real Bed,11,85,7,10,10,10,9,flexible,40
0,0,House,Private room,2,1,1,1,Real Bed,26,73,6,9,9,8,8,flexible,31
0,0,Apartment,Private room,2,1,1,1,Real Bed,14,97,9,10,10,10,10,moderate,39
0,0,Apartment,Private room,2,1,1,1,Real Bed,34,87,9,10,10,10,9,moderate,40
1,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,30,98,10,10,10,10,10,strict,91
1,1,Apartment,Private room,2,1,1,1,Real Bed,30,97,10,10,10,10,10,strict,30
0,0,Apartment,Private room,2,1,1,1,Real Bed,12,93,10,10,10,10,10,flexible,40
0,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,12,100,10,10,10,9,9,strict,79
0,1,Apartment,Entire home/apt,4,1,2,3,Real Bed,41,97,10,10,10,9,9,strict,120
0,0,Apartment,Entire home/apt,5,1,2,2,Real Bed,34,85,9,9,9,9,8,strict,90
0,1,Apartment,Private room,1,1,1,1,Real Bed,10,89,8,10,10,10,9,strict,24
0,1,Apartment,Entire home/apt,4,1,1,0,Real Bed,151,91,9,10,10,10,9,strict,100
0,1,House,Entire home/apt,8,2,3,4,Real Bed,31,96,10,10,10,9,9,strict,72
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,91,9,10,10,9,9,moderate,130
0,1,Apartment,Entire home/apt,4,1,1,3,Real Bed,30,91,9,10,10,10,9,moderate,95
1,0,House,Entire home/apt,8,2,4,7,Real Bed,18,98,10,10,10,10,9,moderate,208
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,36,80,8,9,9,10,8,flexible,63
1,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,87,96,9,10,10,10,10,moderate,120
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,49,92,9,10,10,8,9,strict,85
1,1,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,10,98,9,10,10,10,10,moderate,77
0,0,Apartment,Entire home/apt,4,1.5,1,0,Real Bed,35,85,8,9,9,10,9,strict,89
0,0,Apartment,Hotel room,4,2,2,2,Real Bed,21,94,10,9,9,10,9,strict,415
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,49,92,9,9,9,10,9,moderate,200
0,1,House,Entire home/apt,5,2,3,4,Real Bed,19,88,9,9,9,10,8,moderate,212
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,10,100,10,10,10,10,10,moderate,50
1,1,Apartment,Private room,2,1,1,1,Real Bed,36,95,9,10,10,10,9,flexible,40
0,1,Apartment,Private room,2,1,1,1,Real Bed,51,99,10,10,10,10,10,strict,74
1,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,14,99,10,10,10,10,10,strict,175
0,1,House,Private room,2,1,1,2,Real Bed,21,91,10,10,10,9,9,flexible,30
1,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,41,97,10,10,10,10,10,strict,250
0,1,Apartment,Private room,2,1,1,1,Real Bed,76,94,8,10,10,10,9,moderate,55
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,56,96,10,10,10,10,9,strict,125
0,0,Apartment,Private room,2,1,1,1,Real Bed,13,91,8,10,10,10,9,flexible,26
1,0,House,Private room,2,1,1,1,Real Bed,91,98,10,10,10,10,10,strict,65
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,46,92,9,10,10,10,9,strict,109
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,26,98,10,10,10,9,10,flexible,110
1,0,House,Private room,2,1,1,2,Real Bed,126,97,10,10,10,10,10,strict,45
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,33,95,10,9,9,10,9,strict,96
0,1,House,Private room,2,1,1,1,Real Bed,69,95,10,10,10,10,10,moderate,38
0,0,Apartment,Private room,1,1,1,1,Real Bed,11,100,10,10,10,10,10,strict,22
0,1,Apartment,Entire home/apt,5,1,2,3,Real Bed,17,94,10,10,10,9,9,strict,100
0,0,House,Entire home/apt,7,2,4,4,Real Bed,14,100,10,10,10,10,10,strict,495
0,1,House,Entire home/apt,4,2,2,0,Real Bed,25,93,10,10,10,10,9,flexible,160
0,1,House,Private room,2,1,1,1,Real Bed,13,100,10,10,10,10,10,strict,40
0,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,14,96,9,10,10,9,9,strict,80
0,1,Apartment,Private room,4,1,2,2,Real Bed,115,90,9,10,10,9,9,strict,110
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,12,80,8,9,9,9,8,moderate,400
0,0,Apartment,Entire home/apt,6,1,4,3,Real Bed,22,88,10,9,10,10,10,moderate,345
0,0,House,Private room,2,1,1,1,Real Bed,27,89,9,9,10,9,9,strict,29
0,1,Apartment,Private room,2,1,1,1,Real Bed,35,99,10,10,10,10,10,flexible,48
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,100,10,10,10,10,10,strict,145
0,0,House,Private room,1,1.5,1,0,Real Bed,54,97,10,10,10,10,10,strict,40
1,0,Apartment,Private room,2,1,1,1,Real Bed,73,98,10,10,10,10,10,strict,75
1,0,House,Private room,4,1,2,3,Real Bed,26,98,10,10,10,9,9,moderate,59
1,0,Apartment,Entire home/apt,6,1,3,3,Real Bed,41,98,10,10,10,10,10,strict,150
1,0,Apartment,Entire home/apt,7,2,3,4,Real Bed,59,97,10,10,10,8,10,strict,155
1,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,54,95,10,10,10,10,9,strict,140
1,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,23,97,9,10,10,10,10,strict,79
1,1,Apartment,Private room,2,1,1,1,Real Bed,31,92,9,10,10,10,9,strict,50
1,1,Apartment,Entire home/apt,5,1,2,3,Real Bed,57,96,10,10,10,10,10,moderate,135
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,62,99,10,10,10,9,10,moderate,70
0,0,Apartment,Private room,1,1,1,1,Real Bed,21,99,10,10,10,10,10,strict,48
0,1,House,Private room,3,1.5,1,2,Real Bed,10,84,8,9,9,8,9,strict,175
0,1,Apartment,Private room,2,1,1,2,Real Bed,25,94,9,10,10,9,10,flexible,23
1,0,House,Private room,2,1.5,1,1,Real Bed,56,100,10,10,10,10,10,strict,30
1,1,Apartment,Private room,2,1,1,1,Real Bed,38,98,10,10,10,9,10,flexible,31
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,94,10,10,9,10,10,moderate,90
0,0,Apartment,Private room,3,1.5,1,2,Real Bed,148,90,9,9,10,9,9,strict,50
0,1,Apartment,Private room,2,1,1,1,Real Bed,27,87,8,9,10,10,9,moderate,60
0,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,10,84,8,9,9,8,8,flexible,126
0,0,Apartment,Private room,2,1.5,1,2,Real Bed,85,93,9,10,9,9,9,strict,50
0,0,Apartment,Entire home/apt,3,1,2,2,Real Bed,12,93,9,9,10,9,9,strict,75
0,1,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,23,78,9,9,9,9,8,moderate,112
1,1,Apartment,Private room,3,1,1,1,Real Bed,107,95,9,10,10,10,9,strict,55
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,45,93,10,10,10,10,9,moderate,350
0,0,Apartment,Entire home/apt,6,1,2,2,Real Bed,48,93,9,10,10,10,9,flexible,130
1,1,House,Private room,8,2,3,4,Real Bed,22,97,10,10,10,9,10,strict,130
0,1,House,Private room,2,1,1,1,Real Bed,54,93,9,10,10,9,10,moderate,30
1,1,Luxury,Private room,2,1,1,1,Real Bed,129,96,10,10,10,10,10,moderate,60
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,21,99,10,10,10,10,10,strict,120
1,1,Apartment,Private room,2,1,1,1,Real Bed,71,99,10,10,10,10,10,flexible,47
0,1,Apartment,Private room,2,1.5,1,1,Real Bed,109,96,10,10,10,10,10,strict,51
0,1,Apartment,Entire home/apt,6,2,3,3,Real Bed,10,100,10,10,10,10,10,strict,225
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,17,94,10,9,10,9,9,moderate,80
0,1,Apartment,Entire home/apt,6,2,2,4,Real Bed,17,86,9,10,9,8,9,moderate,80
0,1,Apartment,Entire home/apt,8,2,2,2,Real Bed,27,96,10,10,10,10,9,strict,205
0,0,Apartment,Private room,2,1,1,1,Real Bed,52,99,10,10,10,10,10,flexible,50
1,0,Apartment,Private room,2,1,1,1,Real Bed,28,96,9,10,10,10,10,flexible,49
1,1,Apartment,Private room,2,1,1,1,Real Bed,27,100,10,10,10,9,10,flexible,60
0,1,Apartment,Private room,2,1,1,1,Real Bed,32,98,10,10,10,10,10,moderate,45
0,0,Apartment,Entire home/apt,2,1,1,3,Real Bed,43,96,10,10,10,9,9,moderate,80
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,89,9,10,10,9,9,strict,55
1,1,House,Private room,2,1,1,1,Real Bed,14,97,10,10,10,9,10,moderate,27
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,34,93,10,10,10,9,9,strict,114
0,1,Luxury,Private room,4,0.5,2,3,Real Bed,67,86,8,9,9,10,9,strict,59
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,70,91,9,9,9,9,9,strict,120
0,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,39,95,9,10,10,10,9,strict,120
0,0,Apartment,Entire home/apt,3,1,2,2,Real Bed,61,94,9,10,10,9,9,moderate,120
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,39,96,10,10,10,10,9,strict,365
1,0,House,Entire home/apt,3,1,2,2,Real Bed,16,99,10,10,10,10,10,moderate,115
0,0,Apartment,Private room,2,1,1,1,Real Bed,11,90,8,10,9,9,9,moderate,40
0,1,Apartment,Entire home/apt,6,2,2,4,Real Bed,27,91,9,9,9,9,9,strict,250
1,1,House,Private room,2,1,1,1,Real Bed,47,99,10,10,10,10,10,strict,67
1,0,Apartment,Entire home/apt,4,1,0,2,Real Bed,58,98,10,10,10,10,10,flexible,120
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,22,95,9,10,10,10,10,strict,99
0,0,Apartment,Entire home/apt,3,1,1,2,Real Bed,18,91,9,9,9,9,9,moderate,95
0,1,Apartment,Private room,2,1.5,1,1,Pull-out Sofa,78,92,9,10,9,8,9,strict,23
1,1,Apartment,Private room,2,1,1,2,Real Bed,50,98,10,10,10,9,10,strict,50
0,0,House,Private room,2,1,1,1,Real Bed,29,84,8,9,9,8,8,strict,20
0,0,Apartment,Entire home/apt,6,2,2,3,Real Bed,61,91,9,10,10,10,9,strict,160
1,1,Apartment,Entire home/apt,2,1.5,1,2,Real Bed,39,100,10,10,10,10,10,moderate,98
0,1,Apartment,Private room,1,1.5,1,1,Real Bed,11,92,9,9,9,10,9,strict,34
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,24,84,9,10,9,10,9,strict,99
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,28,93,9,10,10,10,9,moderate,90
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,84,9,9,10,9,9,strict,90
1,0,Apartment,Entire home/apt,6,2,3,3,Real Bed,25,96,9,10,10,10,10,flexible,159
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,59,99,10,10,10,10,10,flexible,75
1,1,Apartment,Private room,2,1.5,1,1,Real Bed,85,99,10,10,10,10,10,strict,55
1,1,Apartment,Private room,2,1.5,1,1,Real Bed,58,98,10,10,10,10,10,moderate,45
0,1,Apartment,Entire home/apt,6,1,3,3,Real Bed,12,88,9,10,10,9,9,strict,120
1,0,House,Private room,3,1,1,2,Real Bed,123,99,10,10,10,9,10,moderate,40
0,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,13,95,10,10,10,10,9,flexible,145
0,0,House,Private room,2,1,1,1,Real Bed,15,100,10,10,10,10,10,moderate,95
0,1,Apartment,Entire home/apt,5,1,2,2,Real Bed,90,90,8,10,10,9,9,strict,66
1,0,Apartment,Private room,2,2,1,1,Real Bed,46,100,10,10,10,10,10,flexible,69
0,0,House,Entire home/apt,6,2.5,3,4,Real Bed,10,94,10,10,10,10,9,moderate,137
0,0,House,Entire home/apt,4,2,2,2,Real Bed,16,89,9,10,10,9,10,strict,52
1,1,House,Private room,1,1,1,1,Real Bed,101,98,10,10,10,10,10,flexible,75
0,0,House,Private room,1,1,1,1,Real Bed,91,96,10,10,10,10,9,flexible,40
0,0,Apartment,Entire home/apt,5,1,2,3,Real Bed,73,93,9,9,9,10,9,moderate,100
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,98,10,10,10,10,10,strict,95
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,22,88,9,9,9,9,9,strict,110
0,1,House,Private room,2,3,1,1,Real Bed,17,89,9,10,10,9,10,moderate,20
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,15,99,10,10,10,10,9,strict,415
1,1,Apartment,Entire home/apt,3,1,2,2,Real Bed,27,98,10,10,10,9,9,moderate,89
0,1,Apartment,Entire home/apt,4,1,1,3,Real Bed,25,97,9,10,10,10,9,moderate,100
1,1,House,Private room,1,1.5,1,1,Real Bed,47,97,9,10,10,9,10,flexible,20
0,0,Apartment,Private room,2,1,1,1,Real Bed,98,87,9,9,9,10,9,moderate,65
0,1,Apartment,Private room,2,1,1,1,Real Bed,19,99,10,10,10,10,10,moderate,60
0,1,Apartment,Private room,2,1,1,1,Real Bed,140,96,9,10,10,10,9,strict,23
1,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,62,97,10,10,10,9,10,moderate,92
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,37,99,10,10,10,10,10,strict,110
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,19,99,10,10,10,9,10,moderate,120
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,44,78,7,10,10,10,8,strict,80
0,1,Apartment,Entire home/apt,6,2,3,3,Real Bed,61,97,10,10,10,10,9,strict,415
0,1,House,Private room,2,1.5,1,1,Real Bed,27,96,10,10,10,10,10,moderate,33
1,1,House,Entire home/apt,6,2.5,3,3,Real Bed,16,100,10,10,10,10,10,strict,350
0,1,House,Private room,2,1,1,1,Real Bed,141,95,9,10,10,10,10,flexible,25
0,1,Apartment,Entire home/apt,8,1,4,4,Real Bed,21,90,9,10,10,9,9,strict,230
1,1,Apartment,Entire home/apt,6,1,2,2,Real Bed,55,96,10,10,10,10,9,moderate,110
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,91,9,9,10,10,9,moderate,90
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,96,9,10,10,10,10,strict,80
1,0,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,45,97,9,10,10,10,10,flexible,95
0,0,Apartment,Private room,2,1,1,1,Real Bed,36,96,10,10,10,9,10,flexible,33
1,1,House,Private room,2,2,1,3,Real Bed,130,95,10,10,10,9,10,strict,50
0,0,Apartment,Entire home/apt,2,1,1,1,Couch,49,99,10,10,10,10,10,strict,80
0,1,Apartment,Private room,4,1,2,3,Real Bed,104,98,10,10,10,9,10,strict,45
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,34,92,10,9,9,10,9,strict,140
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,28,99,10,10,10,10,10,moderate,95
0,1,Apartment,Private room,1,1,1,1,Real Bed,85,84,8,9,9,9,9,flexible,33
0,0,House,Private room,2,1,1,1,Real Bed,28,88,9,10,10,9,9,moderate,30
0,0,House,Private room,2,1,1,1,Real Bed,14,90,9,10,9,9,9,moderate,30
1,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,64,97,9,10,10,9,10,moderate,78
1,1,Apartment,Private room,2,1,1,1,Real Bed,143,97,10,10,10,10,10,flexible,50
1,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,50,97,10,10,10,9,10,strict,150
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,97,9,10,10,10,10,moderate,145
0,1,Apartment,Private room,6,1,1,1,Real Bed,18,95,10,9,10,10,10,strict,80
0,1,Apartment,Entire home/apt,6,1,2,5,Real Bed,17,92,9,10,9,9,9,moderate,175
0,0,Apartment,Private room,2,1.5,0,1,Real Bed,25,94,10,10,9,10,10,strict,60
0,1,House,Private room,1,1,1,1,Real Bed,29,95,10,10,10,9,10,flexible,20
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,96,9,10,10,10,10,strict,48
0,0,Apartment,Entire home/apt,5,3,2,2,Real Bed,10,78,6,9,10,10,8,flexible,177
1,0,Apartment,Entire home/apt,2,1,1,2,Real Bed,26,94,9,10,10,9,9,flexible,80
0,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,30,90,10,10,9,9,9,strict,154
1,1,Other,Private room,2,1,1,2,Real Bed,206,99,10,10,10,10,10,strict,65
0,0,Apartment,Private room,2,1.5,1,1,Real Bed,51,95,9,10,10,10,10,strict,33
1,0,House,Entire home/apt,12,4.5,5,10,Real Bed,25,99,10,10,10,10,9,strict,400
1,1,Apartment,Private room,2,1,1,1,Real Bed,30,100,10,10,10,10,10,flexible,120
1,0,Apartment,Private room,2,1,1,2,Real Bed,21,98,10,10,10,10,10,strict,40
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,45,99,10,10,10,10,10,strict,180
0,0,Apartment,Entire home/apt,6,2,3,3,Real Bed,49,91,9,8,9,10,9,strict,169
0,0,House,Entire home/apt,4,2,2,2,Real Bed,15,92,9,10,10,10,8,moderate,84
0,1,Apartment,Private room,2,1,1,1,Real Bed,56,92,9,10,9,9,9,moderate,30
1,0,House,Entire home/apt,4,2,2,2,Real Bed,12,98,10,10,10,10,10,strict,250
0,0,Apartment,Entire home/apt,6,2,2,3,Real Bed,33,88,10,10,9,10,9,strict,497
0,0,Apartment,Private room,2,1,1,2,Real Bed,17,92,8,10,10,10,9,flexible,35
0,1,Apartment,Entire home/apt,6,1,2,4,Real Bed,14,85,9,10,10,10,8,strict,188
0,0,Other,Private room,2,1,0,0,Real Bed,44,99,10,10,10,10,10,flexible,55
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,27,95,9,9,10,9,9,moderate,110
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,100,9,9,10,9,9,moderate,50
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,44,85,9,9,9,9,8,moderate,87
1,0,House,Private room,4,1,2,2,Real Bed,86,95,9,10,10,9,9,strict,75
0,1,House,Private room,1,1,1,1,Real Bed,29,88,9,10,9,10,9,flexible,30
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,18,75,8,8,9,9,8,moderate,120
0,0,Apartment,Entire home/apt,2,1,1,2,Real Bed,42,92,9,9,9,10,9,strict,79
0,1,Hotel1,Private room,2,1,1,2,Real Bed,16,91,9,10,10,9,9,strict,32
0,1,Apartment,Private room,1,1,1,1,Real Bed,13,94,9,9,10,10,9,flexible,35
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,14,100,10,10,10,9,9,strict,100
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,43,99,10,10,10,10,10,moderate,160
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,42,95,10,10,10,10,9,strict,88
1,1,Apartment,Private room,2,1,1,1,Real Bed,87,97,10,10,10,10,10,strict,64
1,1,Apartment,Private room,2,1,1,1,Real Bed,202,97,9,10,10,9,10,strict,33
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,20,83,9,9,9,9,9,strict,43
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,99,10,10,10,10,9,moderate,179
0,0,Apartment,Entire home/apt,2,0,0,1,Real Bed,31,93,9,10,10,10,10,strict,68
1,1,House,Entire home/apt,7,3,3,4,Real Bed,76,98,9,10,10,9,9,strict,170
1,1,House,Private room,2,1,1,1,Real Bed,43,99,10,10,10,10,10,moderate,50
1,0,House,Private room,2,1,1,0,Real Bed,44,96,9,10,10,10,10,strict,39
1,0,Apartment,Private room,1,1.5,1,1,Real Bed,93,98,10,10,10,10,10,strict,31
1,1,House,Private room,2,1,1,1,Real Bed,86,97,9,10,10,10,10,moderate,45
0,1,Apartment,Entire home/apt,6,1,2,2,Real Bed,61,89,9,9,10,9,9,flexible,155
0,0,Apartment,Private room,3,1,1,2,Real Bed,71,85,8,10,10,9,9,strict,50
1,0,Apartment,Entire home/apt,6,1.5,3,3,Real Bed,41,97,10,10,10,9,10,strict,290
0,1,Apartment,Entire home/apt,3,1,0,0,Real Bed,89,88,9,9,10,10,9,moderate,120
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,29,92,10,10,10,10,10,flexible,110
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,16,94,10,9,10,9,9,moderate,150
0,0,Apartment,Entire home/apt,6,1,2,3,Real Bed,16,99,9,10,10,10,10,strict,150
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,228,93,10,10,10,10,9,strict,85
0,1,Apartment,Entire home/apt,3,1,1,0,Real Bed,46,86,8,10,9,10,9,moderate,99
1,1,Apartment,Private room,2,1,1,1,Real Bed,36,94,10,10,10,9,10,moderate,49
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,88,9,10,10,10,10,strict,145
0,0,House,Private room,2,1,1,1,Real Bed,10,98,10,10,10,10,10,flexible,20
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,39,94,9,10,10,9,9,moderate,90
1,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,34,100,10,10,10,10,10,strict,199
0,1,Apartment,Entire home/apt,5,2,2,4,Real Bed,19,95,10,10,10,10,10,strict,244
0,1,Apartment,Entire home/apt,6,2,2,2,Real Bed,28,93,9,10,10,10,9,flexible,199
0,1,Apartment,Entire home/apt,3,1,2,2,Real Bed,14,97,9,10,10,10,10,strict,160
0,0,House,Entire home/apt,11,3,7,7,Real Bed,10,96,9,10,10,10,9,flexible,465
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,92,10,10,10,10,9,strict,80
0,0,House,Private room,2,2.5,1,1,Real Bed,99,95,10,10,10,9,9,strict,37
0,0,Apartment,Entire home/apt,2,1,0,2,Real Bed,14,80,9,10,9,9,8,moderate,80
0,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,11,91,9,10,10,9,9,flexible,102
0,0,House,Private room,3,2.5,1,2,Real Bed,147,95,10,10,10,9,10,strict,47
0,1,House,Private room,4,1.5,2,3,Real Bed,145,79,8,9,9,10,9,strict,60
0,1,Apartment,Private room,2,1,1,1,Real Bed,65,92,9,10,10,9,10,strict,50
0,1,House,Private room,4,1,1,4,Real Bed,40,93,9,10,10,10,10,strict,52
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,21,97,10,10,10,10,10,strict,75
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,119,88,9,10,10,10,9,strict,159
0,0,House,Private room,2,2.5,1,1,Real Bed,123,93,10,10,10,9,9,strict,39
